"","fail_date","tbf","stopDur","Shift","line"
"4737",2016-02-10 16:56:37,15.7038329328029,11.5726365289302,2,1
"4738",2016-02-10 17:04:26,7.13036284528688,9.94463785690558,2,1
"4739",2016-02-10 17:11:40,7.00546217797245,17.4113943152463,2,1
"4740",2016-02-10 17:33:41,20.0394594071963,194.521406060245,2,1
"4741",2016-02-10 17:45:14,11.1513398108659,41.5932443683379,2,1
"4742",2016-02-10 17:58:34,11.7356154274743,13.6842464592006,2,1
"4747",2016-02-10 19:03:07,4.86100388904113,62.162664619376,2,1
"4748",2016-02-10 20:28:24,84.9783809601604,105.195390601894,2,1
"4749",2016-02-10 21:23:21,50.9541600178728,43.684562609412,2,1
"4750",2016-02-10 21:53:16,21.1853534837082,61.9619382521817,2,1
"4751",2016-02-10 22:06:20,12.1658319839896,66.6044103925892,3,1
"4752",2016-02-10 22:07:55,1.49109280520664,33.7729371380145,3,1
"4753",2016-02-10 23:31:21,83.1598819313685,11.2842510788049,3,1
"4754",2016-02-10 23:43:38,10.6395142007347,90.0693170249213,3,1
"4755",2016-02-10 23:50:02,6.10869846712649,53.7710914800447,3,1
"4756",2016-02-10 23:54:23,3.90341033795185,50.2271729089425,3,1
"4757",2016-02-11 00:03:54,9.12934362745587,13.7618076825285,3,1
"4758",2016-02-11 00:19:34,14.1385025068668,69.2538616166417,3,1
"4759",2016-02-11 00:22:07,2.20183749424507,229.995660534883,3,1
"4760",2016-02-11 00:34:27,12.1779970704495,23.6208585571553,3,1
"4761",2016-02-11 01:39:12,60.8340777196878,61.8650395946233,3,1
"4764",2016-02-11 03:24:31,33.5647266601235,13.1108670808043,3,1
"4765",2016-02-11 03:31:13,3.69080751764423,48.0276994875632,3,1
"4766",2016-02-11 03:45:57,14.1856399872502,36.5047610498532,3,1
"4767",2016-02-11 04:13:45,27.5291209704732,457.651706543105,3,1
"4768",2016-02-11 04:31:58,17.811464285445,323.778002269226,3,1
"4769",2016-02-11 04:56:40,23.3171654858263,518.372791845453,3,1
"4770",2016-02-11 05:07:57,8.80002638817632,10.0188083042632,3,1
"4771",2016-02-11 05:15:42,6.63017965546394,61.6141522915281,3,1
"4772",2016-02-11 05:17:44,1.88651216635883,54.8662813059509,3,1
"4773",2016-02-11 05:42:17,24.0767760617354,113.89991242224,3,1
"4774",2016-02-11 05:44:47,0.93454548891694,6.10313173071685,3,1
"4775",2016-02-11 05:51:00,6.08109182629213,23.3372116654182,3,1
"4776",2016-02-11 06:05:50,12.5784607786017,5.13818247807732,1,1
"4777",2016-02-11 06:54:59,46.4252004278377,24.1055986003141,1,1
"4778",2016-02-11 07:23:14,27.3713072102751,46.0825657205237,1,1
"4779",2016-02-11 08:00:18,36.4035894797857,33.3702443400003,1,1
"4780",2016-02-11 08:12:15,9.92533735796224,80.7227362658038,1,1
"4781",2016-02-11 08:14:28,2.00674212537205,8.4874866868511,1,1
"4782",2016-02-11 08:28:04,11.630083503961,10.9512384612331,1,1
"4783",2016-02-11 09:02:14,33.0515115814478,48.8577115604775,1,1
"4784",2016-02-11 09:05:25,2.95633135187067,22.5071995352539,1,1
"4785",2016-02-11 09:27:51,21.9593343796709,23.0652697121263,1,1
"4786",2016-02-11 09:45:10,17.0694425256942,143.018771868974,1,1
"4790",2016-02-11 11:14:01,25.4149432948225,12.8410933038863,1,1
"4791",2016-02-11 11:29:12,14.8691185478835,11.7862681177453,1,1
"4792",2016-02-11 11:39:52,10.5179451466667,23.4088578509054,1,1
"4793",2016-02-11 11:47:34,7.27367205628068,69.6334127410232,1,1
"4794",2016-02-11 12:15:53,26.3369065922957,73.031693642962,1,1
"4795",2016-02-11 12:22:28,5.64357621399084,63.9112778716318,1,1
"4796",2016-02-11 12:55:05,30.2108197654298,50.5093720927786,1,1
"4797",2016-02-11 12:58:54,3.64177613857489,11.625248048851,1,1
"4798",2016-02-11 13:05:05,5.34621237089212,45.5425653518158,1,1
"4799",2016-02-11 13:40:04,32.7016118190585,118.062860855451,1,1
"4800",2016-02-11 13:57:36,16.1962339630716,62.003469207896,1,1
"4801",2016-02-11 14:16:57,16.8492548486903,11.9780119295384,2,1
"4802",2016-02-11 14:22:33,2.27409059651021,28.5067570973335,2,1
"4803",2016-02-11 15:15:58,52.5024204572341,114.607774423904,2,1
"4804",2016-02-11 15:30:49,11.03817838508,37.0896071382897,2,1
"4805",2016-02-11 15:40:41,5.11199974610413,60.9756683158749,2,1
"4806",2016-02-11 15:57:52,17.0734362208788,17.5153516089434,2,1
"4807",2016-02-11 16:08:54,10.7304665763325,145.96946015616,2,1
"4808",2016-02-11 16:44:38,35.487123829666,36.5914227765528,2,1
"4809",2016-02-11 17:02:57,17.5234528761741,87.1682130644147,2,1
"4810",2016-02-11 17:11:08,7.80227488652097,9.00922601552014,2,1
"4811",2016-02-11 17:23:44,12.4537235816999,82.6334063269304,2,1
"4812",2016-02-11 17:59:59,35.8496709612795,114.413360795941,2,1
"4817",2016-02-11 19:12:04,35.4038608434116,55.0539267569996,2,1
"4818",2016-02-11 19:26:00,12.8318028711616,474.099983006462,2,1
"4819",2016-02-11 19:49:18,22.0484053038802,38.1519467143934,2,1
"4820",2016-02-11 20:30:40,41.1843572076564,17.0527252718847,2,1
"4821",2016-02-11 20:32:22,1.09036401481016,9.92333416371543,2,1
"4822",2016-02-11 20:35:06,2.02975320574896,432.253081675607,2,1
"4823",2016-02-11 20:39:20,3.90665671295568,434.125920173339,2,1
"4824",2016-02-11 20:49:25,9.94528532690817,169.951778874235,2,1
"4825",2016-02-11 21:03:52,11.8804623075993,41.2746963301395,2,1
"4826",2016-02-11 22:10:23,63.7094630850205,148.484109083443,3,1
"4827",2016-02-11 22:14:30,2.93773944601294,71.24370240165,3,1
"4828",2016-02-11 23:01:32,46.8363923425582,30.8776424605801,3,1
"4829",2016-02-11 23:36:43,34.7885042415218,93.9264266953146,3,1
"4830",2016-02-11 23:46:37,8.9539372609305,14.1308969646236,3,1
"4831",2016-02-12 00:04:00,16.9614379218173,17.06669785588,3,1
"4832",2016-02-12 00:38:37,32.5376304972647,464.021321735739,3,1
"4833",2016-02-12 00:44:23,5.20290131713656,55.982789504707,3,1
"4834",2016-02-12 01:05:31,20.3408978252019,41.9823008286762,3,1
"4835",2016-02-12 01:49:23,42.2027519732442,45.3486164003019,3,1
"4842",2016-02-12 03:14:21,14.5448590985351,26.6919044089127,3,1
"4843",2016-02-12 03:22:27,6.06579751314666,546.1985858029,3,1
"4844",2016-02-12 03:57:58,35.1363727323753,490.930264664605,3,1
"4845",2016-02-12 03:59:48,0.31697973091344,57.1481820577382,3,1
"4846",2016-02-12 04:11:37,8.89724146959019,74.1318008849784,3,1
"4847",2016-02-12 05:19:23,65.544585960377,5.53721252406365,3,1
"4848",2016-02-12 05:22:10,2.68281977431323,26.2177176260327,3,1
"4849",2016-02-12 05:27:35,4.82981583540722,262.945551949709,3,1
"4850",2016-02-12 06:07:30,39.5938740407858,40.1859661151979,1,1
"4851",2016-02-12 06:26:13,18.0082597489368,12.4093526505313,1,1
"4852",2016-02-12 06:30:38,3.91781922408787,11.13355360803,1,1
"4853",2016-02-12 06:49:46,16.6373141083476,5.19023302769364,1,1
"4854",2016-02-12 07:27:19,37.2966777101607,84.02593427799,1,1
"4855",2016-02-12 07:39:06,9.4976221832023,40.9743735637997,1,1
"4856",2016-02-12 07:46:40,6.47031241458197,19.3758076504158,1,1
"4857",2016-02-12 07:53:27,5.99399746153751,7.17749375153265,1,1
"4858",2016-02-12 08:33:14,37.9707520231286,89.5056405129113,1,1
"4859",2016-02-12 08:50:23,16.9011818519118,7.7573479269532,1,1
"4860",2016-02-12 09:07:47,17.0422913350646,9.66618611866158,1,1
"4861",2016-02-12 09:14:15,6.00504594515996,39.3500129372855,1,1
"4862",2016-02-12 11:08:48,113.807318403366,41.322623943945,1,1
"4863",2016-02-12 11:09:21,0.140645523597748,67.2743282129315,1,1
"4864",2016-02-12 11:35:59,26.3171616827421,33.9559924717102,1,1
"4865",2016-02-12 12:33:41,57.6222293552945,14.1281650551741,1,1
"4866",2016-02-12 13:02:43,25.4803517573308,9.64556058858012,1,1
"4867",2016-02-12 14:21:14,78.2504099089115,73.9332169174285,2,1
"4868",2016-02-12 14:39:55,16.9924001414332,32.311871688337,2,1
"4869",2016-02-12 14:59:33,18.7519989255721,354.546257814176,2,1
"4870",2016-02-12 15:16:46,13.1668194967732,76.584481762488,2,1
"4871",2016-02-12 15:18:44,1.58922603111259,16.1513715140609,2,1
"4872",2016-02-12 15:22:36,3.38792784456397,42.7053953184761,2,1
"4873",2016-02-12 15:45:51,22.8206614102135,86.0682979181061,2,1
"4874",2016-02-12 16:17:17,28.5802976401154,28.8157174620562,2,1
"4875",2016-02-12 17:02:43,44.5981077368261,39.1463399869374,2,1
"4876",2016-02-12 17:19:43,16.8145951213465,157.349234459801,2,1
"4877",2016-02-12 17:27:49,6.73481999597338,29.6089582651844,2,1
"4878",2016-02-12 17:43:42,15.6058349541917,110.090766205406,2,1
"4879",2016-02-12 17:55:38,7.95507246618026,119.318629239354,2,1
"4883",2016-02-12 19:13:03,48.3992157616708,8.12028114128743,2,1
"4884",2016-02-12 20:23:12,69.9408727541996,7.36670994741972,2,1
"4885",2016-02-12 20:38:33,10.8639659229289,291.35132765849,2,1
"4886",2016-02-12 21:12:48,34.0065185040421,105.5773061955,2,1
"4887",2016-02-12 21:17:55,3.40594397426382,23.4961543294952,2,1
"4888",2016-02-12 21:39:03,17.0761596997917,100.496067388251,2,1
"4889",2016-02-12 22:36:44,57.36193904121,114.837317406618,3,1
"4890",2016-02-12 23:06:34,29.5744594742704,26.7773086399561,3,1
"4891",2016-02-12 23:08:27,0.703872991788734,41.1353577292678,3,1
"4892",2016-02-12 23:31:59,20.8680031048919,187.785291265122,3,1
"6001",2015-12-01 00:00:00,4.62847035304274,30.3272017035258,3,2
"6002",2015-12-01 00:01:54,1.78903475959326,172.674068467049,3,2
"6003",2015-12-01 00:06:00,3.82667201727633,13.6442093874528,3,2
"6004",2015-12-01 00:08:10,1.62261571621533,162.935323213956,3,2
"6005",2015-12-01 00:20:10,11.6135888378944,15.5480421186105,3,2
"6006",2015-12-01 00:52:26,27.7429777828235,45.4160738282444,3,2
"6007",2015-12-01 01:10:02,16.9582749753833,125.671921181233,3,2
"6008",2015-12-01 01:26:26,9.91563835599252,8.49678323906857,3,2
"6009",2015-12-01 01:33:43,4.48877516488033,14.82695756604,3,2
"6010",2015-12-01 01:34:08,0.12163388130211,47.1212498664636,3,2
"6012",2015-12-01 03:00:53,29.1758676329596,47.4531618131744,3,2
"6013",2015-12-01 03:05:33,4.32680556680168,77.6460863856713,3,2
"6014",2015-12-01 04:59:07,112.473806595138,124.265241026048,3,2
"6015",2015-12-01 05:13:31,14.0309881327308,18.9318026897785,3,2
"6016",2015-12-01 05:27:08,11.4096531888568,46.2580380750417,3,2
"6017",2015-12-01 05:42:30,14.1545668594987,179.635306877968,3,2
"6018",2015-12-01 05:56:48,13.5839386367572,6.44864916806454,3,2
"6019",2015-12-01 06:23:31,26.5563382490034,48.1831117847882,1,2
"6020",2015-12-01 06:24:17,0.634514526207188,10.8883075860006,1,2
"6021",2015-12-01 06:37:03,11.707903211698,148.292939993945,1,2
"6022",2015-12-01 06:54:35,16.8775155217464,120.547385913357,1,2
"6023",2015-12-01 06:55:13,0.442685899319501,61.2460459420359,1,2
"6024",2015-12-01 07:00:13,4.90868728384942,42.8889079194001,1,2
"6025",2015-12-01 07:07:03,6.30901025746758,33.695215752166,1,2
"6026",2015-12-01 07:21:39,14.086396767056,51.9151542495643,1,2
"6027",2015-12-01 07:29:02,5.09871670279997,216.545724518167,1,2
"6028",2015-12-01 07:41:14,8.89502386849022,57.329827724004,1,2
"6029",2015-12-01 08:04:17,22.7459320867051,123.331717221549,1,2
"6030",2015-12-01 08:16:18,10.6850120351741,174.19745717423,1,2
"6031",2015-12-01 08:19:58,3.22130727800736,49.3076927499354,1,2
"6032",2015-12-01 09:45:06,83.6600151908894,116.308888768025,1,2
"6039",2015-12-01 11:04:15,6.96056792490029,25.7306404724017,1,2
"6040",2015-12-01 11:36:10,31.2731830873838,133.939042090894,1,2
"6041",2015-12-01 11:43:30,3.42236067601835,28.3128068365384,1,2
"6042",2015-12-01 11:56:58,12.5762119968248,528.335797178332,1,2
"6043",2015-12-01 11:58:12,0.988599459085723,14.8549624453182,1,2
"6044",2015-12-01 12:01:55,3.59133276327829,145.374729817679,1,2
"6045",2015-12-01 12:23:07,20.5451251320399,60.401968851657,1,2
"6046",2015-12-01 12:40:39,17.1486158828231,171.056762816474,1,2
"6047",2015-12-01 13:25:20,44.5082254361562,30.585677182924,1,2
"6048",2015-12-01 14:17:57,49.9564732803272,25.9402629273716,2,2
"6049",2015-12-01 15:09:01,45.9979362881104,175.390228430032,2,2
"6050",2015-12-01 15:24:54,6.76222313941615,339.267341514467,2,2
"6051",2015-12-01 15:25:50,0.455661552190781,16.3345709390144,2,2
"6052",2015-12-01 15:28:31,2.60545470867905,9.38343544990311,2,2
"6053",2015-12-01 15:46:04,17.4583759704297,21.0552738278116,2,2
"6054",2015-12-01 16:10:52,23.733442886654,25.0194499128596,2,2
"6055",2015-12-01 16:21:52,4.39128413194939,116.00359399171,2,2
"6056",2015-12-01 16:32:25,10.2220951263352,328.360723327693,2,2
"6057",2015-12-01 16:42:03,4.44662716862086,95.7068069671118,2,2
"6058",2015-12-01 17:24:56,39.7097237042077,50.5587714527715,2,2
"6059",2015-12-01 17:38:31,12.3471162222525,179.170526595293,2,2
"6067",2015-12-01 19:00:46,0.676455026558174,25.9366471208373,2,2
"6068",2015-12-01 19:30:31,29.4913171539634,36.6933166769041,2,2
"6069",2015-12-01 19:40:19,7.38715604554039,217.05063633745,2,2
"6070",2015-12-01 19:41:35,0.708981183370313,89.9305583447021,2,2
"6071",2015-12-01 19:48:12,5.31879535726827,215.904234067192,2,2
"6072",2015-12-01 19:58:36,10.0281687199273,5.88203829642409,2,2
"6073",2015-12-01 20:13:36,14.7845167176681,232.654681367872,2,2
"6074",2015-12-01 20:30:58,16.443749763385,19.9404110703476,2,2
"6075",2015-12-01 21:20:42,48.2029710745562,35.4386698216861,2,2
"6076",2015-12-01 21:35:31,6.9231387568436,8.46392283257253,2,2
"6077",2015-12-01 21:36:35,0.497376353335509,24.9215236081449,2,2
"6078",2015-12-01 21:45:27,6.06680706963816,211.610108956705,2,2
"6079",2015-12-01 21:55:36,9.88324836132714,5.48340682283411,2,2
"6080",2015-12-01 22:27:28,29.4215045411175,35.551408578236,3,2
"6081",2015-12-01 22:29:36,1.87572875040375,162.755722278117,3,2
"6082",2015-12-01 22:42:50,9.75804771359387,40.1182057843176,3,2
"6083",2015-12-02 00:00:22,77.3468081234022,58.8199877073154,3,2
"6084",2015-12-02 01:07:28,63.7454045896703,48.3965767503892,3,2
"6085",2015-12-02 01:38:28,30.0412063755105,110.060622251874,3,2
"6086",2015-12-02 01:56:40,17.9717814965146,116.777091976735,3,2
"6090",2015-12-02 03:04:08,44.3854863613945,13.2756070804193,3,2
"6091",2015-12-02 03:06:41,0.978481681975963,9.24469028300786,3,2
"6092",2015-12-02 03:09:54,2.94484806019649,50.3528438269237,3,2
"6093",2015-12-02 03:50:21,40.0270078470486,196.189538924025,3,2
"6094",2015-12-02 03:58:21,7.37266091622567,18.3011329448382,3,2
"6095",2015-12-02 04:03:39,4.75556887915926,38.3054825503812,3,2
"6096",2015-12-02 04:16:05,9.77596329370911,43.8719978620747,3,2
"6097",2015-12-02 04:21:20,4.64474170448297,12.9110552470195,3,2
"6098",2015-12-02 04:25:30,4.04240308223531,108.809333864074,3,2
"6099",2015-12-02 05:03:07,36.8244221357774,7.76466764847037,3,2
"6100",2015-12-02 05:17:42,13.7669401155362,162.802656956402,3,2
"6101",2015-12-02 05:43:02,18.5339177961668,96.6729293538551,3,2
"6102",2015-12-02 05:50:22,6.96477441825835,23.0843083598679,3,2
"6103",2015-12-02 05:50:51,0.322656921400156,52.0143471488536,3,2
"6104",2015-12-02 05:58:19,6.94120193536819,10.8055998710139,3,2
"6105",2015-12-02 06:08:41,9.55144633258798,13.9183784571663,1,2
"6106",2015-12-02 06:10:44,1.36494527899519,54.5682034591422,1,2
"6107",2015-12-02 06:17:50,6.47632343043505,123.195910433775,1,2
"6108",2015-12-02 06:22:37,1.97670896519234,55.3584127787678,1,2
"6109",2015-12-02 06:48:36,21.0833363264844,46.3222380050009,1,2
"6110",2015-12-02 07:12:53,23.5792173633109,32.7928061687142,1,2
"6111",2015-12-02 07:20:44,7.15758903282765,10.5402785837328,1,2
"6112",2015-12-02 07:35:12,14.3464078435722,457.376851895381,1,2
"6113",2015-12-02 07:42:52,3.93784789087895,66.3700423623642,1,2
"6114",2015-12-02 07:57:30,14.4995544494936,7.81585026975499,1,2
"6115",2015-12-02 08:01:29,3.18513575728159,6.9336393332386,1,2
"6116",2015-12-02 08:04:01,1.31561254872137,12.8178914667199,1,2
"6117",2015-12-02 08:04:52,0.194365229013517,219.009129816013,1,2
"6118",2015-12-02 08:19:41,7.70579815882467,563.257297580083,1,2
"6119",2015-12-02 09:36:02,75.8019482385287,162.18194880613,1,2
"6120",2015-12-02 09:53:29,17.1700380086728,7.94884568465817,1,2
"6125",2015-12-02 11:01:52,4.8562372429114,259.09699475706,1,2
"6126",2015-12-02 11:05:05,3.08885333485389,44.4897893414361,1,2
"6127",2015-12-02 11:05:56,0.742753032538422,74.7387686257011,1,2
"6128",2015-12-02 11:32:05,25.8738867710167,78.3642220797971,1,2
"6129",2015-12-02 11:52:02,19.4163199368443,147.873968432734,1,2
"6130",2015-12-02 11:56:38,3.57195550955388,69.0180725804015,1,2
"6131",2015-12-02 12:51:28,54.3554957357799,102.694865949071,1,2
"6132",2015-12-02 13:03:21,5.68168869635325,281.847427488216,1,2
"6133",2015-12-02 13:08:09,2.86250066500615,250.039293963237,1,2
"6134",2015-12-02 13:14:19,5.87917619776887,6.62722146743598,1,2
"6135",2015-12-02 13:15:16,0.73705269826282,27.5328803574331,1,2
"6136",2015-12-02 13:17:10,1.80410771403674,127.918001011369,1,2
"6137",2015-12-02 13:22:26,5.12385014763481,8.89729574575003,1,2
"6138",2015-12-02 13:49:17,26.0140589525203,66.6602293918718,1,2
"6139",2015-12-02 14:26:02,36.498988131134,72.4702837337585,2,2
"6140",2015-12-02 14:29:23,2.95238867956381,36.7031684233491,2,2
"6141",2015-12-02 14:39:24,9.5393579620812,104.894973314529,2,2
"6142",2015-12-02 14:44:54,5.20630306041422,16.5575306329401,2,2
"6143",2015-12-02 15:09:36,23.4848451214396,285.163577560031,2,2
"6144",2015-12-02 15:16:28,6.65591267218095,451.663919483301,2,2
"6145",2015-12-02 15:46:31,29.7613337224,16.8845604501226,2,2
"6146",2015-12-02 15:50:38,0.530391474433355,41.6360650126048,2,2
"6147",2015-12-02 15:51:05,0.116955541182614,287.48372644474,2,2
"6148",2015-12-02 16:03:07,10.3092852369327,10.6061137245104,2,2
"6149",2015-12-02 16:05:28,1.10273505500687,17.8745532386577,2,2
"6150",2015-12-02 16:20:48,14.8186599578447,9.64678114559643,2,2
"6151",2015-12-02 16:24:22,2.60974701194964,30.1645180469686,2,2
"6152",2015-12-02 16:33:52,8.47757498129058,25.3837966409022,2,2
"6153",2015-12-02 16:37:28,3.17229183441221,27.0213187929352,2,2
"6154",2015-12-02 16:55:17,15.6965167104621,87.8411476454968,2,2
"6155",2015-12-02 17:19:31,24.0783326707966,10.7626559544894,2,2
"6156",2015-12-02 17:23:48,3.37394925578696,23.0259131140312,2,2
"6157",2015-12-02 17:29:23,5.43478087826001,173.367826984894,2,2
"6158",2015-12-02 17:44:07,12.4740192723525,7.75817346714203,2,2
"6159",2015-12-02 17:46:32,2.27582752942496,7.79630737563215,2,2
"6160",2015-12-02 17:54:02,7.3469319994643,506.7621905682,2,2
"6161",2015-12-02 17:58:56,4.22685056567219,33.55688878954,2,2
"6168",2015-12-02 19:19:12,27.0051550673789,9.37450975033187,2,2
"6169",2015-12-02 19:21:46,2.48409336541389,240.261279752343,2,2
"6170",2015-12-02 19:35:57,13.8466067731153,72.5023617161511,2,2
"6171",2015-12-02 19:37:58,0.392996187269266,246.075747545316,2,2
"6172",2015-12-02 20:03:59,25.7388233913079,23.3535308549935,2,2
"6173",2015-12-02 20:08:37,4.05669898525079,34.388836288309,2,2
"6174",2015-12-02 20:29:22,17.7932597890651,92.7564350110601,2,2
"6175",2015-12-02 20:44:01,14.527697103297,32.152706131625,2,2
"6176",2015-12-02 20:48:32,4.02625310090727,21.0619892907878,2,2
"6177",2015-12-02 20:53:49,4.97810305312244,307.758557639554,2,2
"6178",2015-12-02 20:56:50,1.08850153579206,74.973665823817,2,2
"6179",2015-12-02 21:00:55,3.17952631676008,162.273895972172,2,2
"6180",2015-12-02 21:05:57,2.57447519629848,81.1605833373248,2,2
"6181",2015-12-02 21:35:19,27.6283135604018,9.70823943888275,2,2
"6182",2015-12-02 21:50:37,13.29499029141,163.880090513889,2,2
"6183",2015-12-02 22:16:45,25.060179988245,18.3011701153523,3,2
"6184",2015-12-02 22:37:25,20.5624681308009,42.0270108876151,3,2
"6185",2015-12-02 22:38:06,0.374559084957405,95.1748167886294,3,2
"6186",2015-12-02 22:41:51,2.88261687478428,110.574982463251,3,2
"6187",2015-12-02 22:59:34,15.8968109367433,55.8773838884915,3,2
"6188",2015-12-02 23:00:43,0.825730895643165,16.0599869874831,3,2
"6189",2015-12-02 23:29:04,28.0378337026206,12.1548685547088,3,2
"6190",2015-12-03 00:00:25,28.7076551306263,12.1241577052417,3,2
"6191",2015-12-03 00:04:47,3.96148673252116,116.450804370719,3,2
"6192",2015-12-03 00:06:45,1.62379819756532,418.508396313055,3,2
"6193",2015-12-03 00:25:39,17.8815607962199,48.0053416221664,3,2
"6194",2015-12-03 00:47:31,17.6590002438122,385.630481210068,3,2
"6195",2015-12-03 00:47:51,0.187929050996069,202.917220180381,3,2
"6199",2015-12-03 03:02:47,21.5671659412945,106.430420519161,3,2
"6200",2015-12-03 03:14:36,11.5525030950204,55.9552375166603,3,2
"6201",2015-12-03 03:22:45,7.68907086903239,36.4021965117921,3,2
"6202",2015-12-03 03:24:26,1.52004703474423,71.0359504181584,3,2
"6203",2015-12-03 03:57:07,32.5759287084924,10.7198661301558,3,2
"6204",2015-12-03 04:07:34,9.79211297359194,173.186524942673,3,2
"6205",2015-12-03 04:15:04,5.86829812740867,227.591409088802,3,2
"6206",2015-12-03 04:23:00,3.73862523049632,13.6843875638849,3,2
"6207",2015-12-03 05:03:01,37.353491183815,34.1446501216913,3,2
"6208",2015-12-03 05:45:54,42.5651912883232,37.6049718331669,3,2
"6209",2015-12-03 05:55:16,8.55863558832749,282.253754383983,3,2
"6210",2015-12-03 06:04:34,6.15098697143035,66.9114077853535,1,2
"6211",2015-12-03 06:30:53,18.4529928364964,20.3807599122775,1,2
"6212",2015-12-03 06:36:35,5.16395808200422,29.1417667813885,1,2
"6213",2015-12-03 06:54:20,14.5855721474308,109.747093365653,1,2
"6214",2015-12-03 07:16:25,20.4662222248943,19.762402433481,1,2
"6215",2015-12-03 07:20:27,0.799380900205255,38.0048938695039,1,2
"6216",2015-12-03 07:37:16,12.5146729026356,10.6068491024723,1,2
"6217",2015-12-03 07:54:13,16.8623487949776,9.7498540734734,1,2
"6218",2015-12-03 08:03:29,9.15610576662009,54.135465939177,1,2
"6219",2015-12-03 08:10:42,6.75255298722908,32.4022467230228,1,2
"6220",2015-12-03 08:38:15,27.351479076929,140.209868184287,1,2
"6221",2015-12-03 09:13:56,34.6206226277476,9.5440003053892,1,2
"6222",2015-12-03 09:53:20,34.9304524036764,128.720218750864,1,2
"6228",2015-12-03 11:03:42,12.3055955570921,22.1052697011613,1,2
"6229",2015-12-03 11:15:31,11.2314484939213,6.78137933375286,1,2
"6230",2015-12-03 11:24:16,7.4440709954563,26.6997895925246,1,2
"6231",2015-12-03 11:42:28,17.8824048443953,23.7575381850988,1,2
"6232",2015-12-03 11:57:56,8.12631827283717,88.6829322294114,1,2
"6233",2015-12-03 12:09:36,10.857583313888,268.384581920045,1,2
"6234",2015-12-03 12:15:15,5.14004379490588,55.318893390548,1,2
"6235",2015-12-03 12:21:17,4.33497862529995,23.6684065871837,1,2
"6236",2015-12-03 12:31:45,9.69444612916518,64.7894363789689,1,2
"6237",2015-12-03 12:32:03,0.177048162588602,466.363562871719,1,2
"6238",2015-12-03 12:33:21,1.12791192986296,362.648506520148,1,2
"6239",2015-12-03 12:45:55,11.07694947407,284.015602219686,1,2
"6240",2015-12-03 13:01:28,14.4626394825298,13.4430514572197,1,2
"6241",2015-12-03 13:02:42,0.818967751380306,55.0654112108983,1,2
"6242",2015-12-03 13:06:44,0.737018608821339,12.7492208562364,1,2
"6243",2015-12-03 13:08:32,1.29813213437034,36.0091698166981,1,2
"6244",2015-12-03 13:14:22,3.3814755727364,261.019116164759,1,2
"6245",2015-12-03 13:22:35,6.74311664118445,83.7946832274793,1,2
"6246",2015-12-03 13:28:37,5.59855009046413,11.4330815440583,1,2
"6247",2015-12-03 13:30:16,0.843740420585936,5.4432446060858,1,2
"6248",2015-12-03 13:39:36,9.167081856254,83.4228664757099,1,2
"6249",2015-12-03 13:56:08,16.3972939819292,8.01711229557305,1,2
"6250",2015-12-03 14:00:05,3.26446112791947,45.9510665649372,2,2
"6251",2015-12-03 14:32:54,32.6463998511324,278.361806389497,2,2
"6252",2015-12-03 14:39:31,0.52958551620793,133.129271799508,2,2
"6253",2015-12-03 15:35:43,54.8437240642054,91.3753605385735,2,2
"6254",2015-12-03 15:58:37,20.5446348813803,20.7270944569067,2,2
"6255",2015-12-03 16:05:10,1.7783889499155,26.8571091304407,2,2
"6256",2015-12-03 16:07:59,2.28957828413784,22.6876004101841,2,2
"6257",2015-12-03 17:15:01,65.9548623962484,72.6881497092187,2,2
"6258",2015-12-03 17:45:25,26.1373381551214,178.089641547669,2,2
"6266",2015-12-03 19:28:16,39.1614311435593,75.618829658217,2,2
"6267",2015-12-03 20:01:43,33.3527026020558,39.327099369573,2,2
"6268",2015-12-03 20:05:22,3.20946773180512,7.1336980943388,2,2
"6269",2015-12-03 20:05:33,0.0444438995222259,56.8574273150105,2,2
"6270",2015-12-03 20:11:51,5.26050662136962,8.68641285412555,2,2
"6271",2015-12-03 20:41:50,29.7245521919415,16.4012918117972,2,2
"6272",2015-12-03 20:59:20,17.3166420690339,20.0174205033367,2,2
"6273",2015-12-03 21:30:09,28.7942506121319,103.53353490504,2,2
"6274",2015-12-03 21:30:31,0.0538581071225227,50.563762856208,2,2
"6275",2015-12-03 21:34:48,4.07634443629785,45.9943465843058,2,2
"6276",2015-12-03 21:48:51,13.9573140824386,18.6339950270997,2,2
"6277",2015-12-03 22:02:00,8.68918835427303,26.8035389951042,3,2
"6278",2015-12-03 22:59:07,56.5239092033227,11.16251207233,3,2
"6279",2015-12-03 23:15:42,16.4202932114475,42.7055172032344,3,2
"6280",2015-12-03 23:18:02,2.07492516060327,17.1810701424657,3,2
"6281",2015-12-03 23:50:55,32.1451351089184,76.8953989642232,3,2
"6282",2015-12-03 23:54:15,3.24922925071078,59.0534431934449,3,2
"6283",2015-12-04 00:30:47,36.4419602573592,61.7999319280969,3,2
"6284",2015-12-04 01:36:40,63.781966693524,81.6703479302432,3,2
"6285",2015-12-04 01:58:45,19.5674451502763,347.9065838507,3,2
"6288",2015-12-04 03:04:43,3.15650520642583,28.9901354978469,3,2
"6289",2015-12-04 03:15:14,10.0039601091521,71.7435136976197,3,2
"6290",2015-12-04 03:25:15,9.63296576311184,34.5392992046699,3,2
"6291",2015-12-04 03:30:48,4.95143144922725,185.145689198871,3,2
